order_id,rule_id,rule_name,rule_description,created_at
ORD-003279,R007,Blacklisted IP,IP found in blacklist,2027-01-21 07:32:00
ORD-003280,R007,Blacklisted IP,IP found in blacklist,2027-01-21 07:40:00
ORD-004876,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-01-22 00:00:00
ORD-002730,R007,Blacklisted IP,IP found in blacklist,2027-01-23 03:00:00
ORD-002731,R007,Blacklisted IP,IP found in blacklist,2027-01-23 03:07:00
ORD-002732,R007,Blacklisted IP,IP found in blacklist,2027-01-23 03:14:00
ORD-002733,R007,Blacklisted IP,IP found in blacklist,2027-01-23 03:21:00
ORD-004440,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-01-23 07:00:00
ORD-004440,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-01-23 07:00:00
ORD-006257,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-01-23 09:00:00
ORD-002679,R007,Blacklisted IP,IP found in blacklist,2027-01-24 01:00:00
ORD-002680,R007,Blacklisted IP,IP found in blacklist,2027-01-24 01:08:00
ORD-002681,R007,Blacklisted IP,IP found in blacklist,2027-01-24 01:16:00
ORD-002682,R007,Blacklisted IP,IP found in blacklist,2027-01-24 01:24:00
ORD-002683,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-01-24 01:32:00
ORD-002683,R007,Blacklisted IP,IP found in blacklist,2027-01-24 01:32:00
ORD-002684,R007,Blacklisted IP,IP found in blacklist,2027-01-24 01:40:00
ORD-004009,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-01-24 02:00:00
ORD-001740,R007,Blacklisted IP,IP found in blacklist,2027-01-24 07:00:00
ORD-001741,R007,Blacklisted IP,IP found in blacklist,2027-01-24 07:08:00
ORD-001742,R007,Blacklisted IP,IP found in blacklist,2027-01-24 07:16:00
ORD-001743,R007,Blacklisted IP,IP found in blacklist,2027-01-24 07:24:00
ORD-001744,R007,Blacklisted IP,IP found in blacklist,2027-01-24 07:32:00
ORD-001745,R007,Blacklisted IP,IP found in blacklist,2027-01-24 07:40:00
ORD-005890,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-01-24 20:00:00
ORD-003305,R007,Blacklisted IP,IP found in blacklist,2027-01-25 14:00:00
ORD-003306,R007,Blacklisted IP,IP found in blacklist,2027-01-25 14:08:00
ORD-003307,R007,Blacklisted IP,IP found in blacklist,2027-01-25 14:16:00
ORD-003308,R007,Blacklisted IP,IP found in blacklist,2027-01-25 14:24:00
ORD-003309,R007,Blacklisted IP,IP found in blacklist,2027-01-25 14:32:00
ORD-003310,R007,Blacklisted IP,IP found in blacklist,2027-01-25 14:40:00
ORD-003183,R007,Blacklisted IP,IP found in blacklist,2027-01-26 05:00:00
ORD-003184,R007,Blacklisted IP,IP found in blacklist,2027-01-26 05:08:00
ORD-003185,R007,Blacklisted IP,IP found in blacklist,2027-01-26 05:16:00
ORD-003186,R007,Blacklisted IP,IP found in blacklist,2027-01-26 05:24:00
ORD-003187,R007,Blacklisted IP,IP found in blacklist,2027-01-26 05:32:00
ORD-003188,R007,Blacklisted IP,IP found in blacklist,2027-01-26 05:40:00
ORD-001548,R007,Blacklisted IP,IP found in blacklist,2027-01-28 17:00:00
ORD-001549,R007,Blacklisted IP,IP found in blacklist,2027-01-28 17:07:00
ORD-001550,R007,Blacklisted IP,IP found in blacklist,2027-01-28 17:14:00
ORD-001551,R007,Blacklisted IP,IP found in blacklist,2027-01-28 17:21:00
ORD-004244,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-01-29 18:00:00
ORD-001615,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-01-31 02:00:00
ORD-001616,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-01-31 05:00:00
ORD-005650,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-01 05:00:00
ORD-002082,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-02-01 05:00:00
ORD-002082,R007,Blacklisted IP,IP found in blacklist,2027-02-01 05:00:00
ORD-002083,R007,Blacklisted IP,IP found in blacklist,2027-02-01 05:08:00
ORD-002084,R007,Blacklisted IP,IP found in blacklist,2027-02-01 05:16:00
ORD-002085,R007,Blacklisted IP,IP found in blacklist,2027-02-01 05:24:00
ORD-002086,R007,Blacklisted IP,IP found in blacklist,2027-02-01 05:32:00
ORD-002087,R007,Blacklisted IP,IP found in blacklist,2027-02-01 05:40:00
ORD-003144,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-02 03:00:00
ORD-007583,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-02 03:00:00
ORD-006488,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-02-02 11:00:00
ORD-006205,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-02-03 11:00:00
ORD-006308,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-03 13:00:00
ORD-000155,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-04 09:00:00
ORD-000830,R007,Blacklisted IP,IP found in blacklist,2027-02-05 05:00:00
ORD-000831,R007,Blacklisted IP,IP found in blacklist,2027-02-05 05:07:00
ORD-000832,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-02-05 05:14:00
ORD-000832,R007,Blacklisted IP,IP found in blacklist,2027-02-05 05:14:00
ORD-000833,R007,Blacklisted IP,IP found in blacklist,2027-02-05 05:21:00
ORD-001697,R007,Blacklisted IP,IP found in blacklist,2027-02-06 10:00:00
ORD-001698,R007,Blacklisted IP,IP found in blacklist,2027-02-06 10:07:00
ORD-001699,R007,Blacklisted IP,IP found in blacklist,2027-02-06 10:14:00
ORD-001700,R007,Blacklisted IP,IP found in blacklist,2027-02-06 10:21:00
ORD-006813,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-02-06 18:00:00
ORD-006813,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-06 18:00:00
ORD-005970,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-02-07 13:00:00
ORD-004084,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-09 10:00:00
ORD-000373,R007,Blacklisted IP,IP found in blacklist,2027-02-09 10:00:00
ORD-000374,R007,Blacklisted IP,IP found in blacklist,2027-02-09 10:08:00
ORD-000375,R007,Blacklisted IP,IP found in blacklist,2027-02-09 10:16:00
ORD-000376,R007,Blacklisted IP,IP found in blacklist,2027-02-09 10:24:00
ORD-000377,R007,Blacklisted IP,IP found in blacklist,2027-02-09 10:32:00
ORD-000378,R007,Blacklisted IP,IP found in blacklist,2027-02-09 10:40:00
ORD-002665,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-02-11 02:00:00
ORD-003897,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-11 21:00:00
ORD-006047,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-02-12 01:00:00
ORD-000834,R007,Blacklisted IP,IP found in blacklist,2027-02-12 04:00:00
ORD-000835,R007,Blacklisted IP,IP found in blacklist,2027-02-12 04:08:00
ORD-000836,R007,Blacklisted IP,IP found in blacklist,2027-02-12 04:16:00
ORD-000837,R007,Blacklisted IP,IP found in blacklist,2027-02-12 04:24:00
ORD-000838,R007,Blacklisted IP,IP found in blacklist,2027-02-12 04:32:00
ORD-000839,R007,Blacklisted IP,IP found in blacklist,2027-02-12 04:40:00
ORD-003876,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-02-12 09:00:00
ORD-003876,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-12 09:00:00
ORD-006510,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-13 16:00:00
ORD-000860,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-13 17:00:00
ORD-000861,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-13 20:00:00
ORD-000862,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-13 23:00:00
ORD-006660,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-02-14 21:00:00
ORD-005765,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-15 09:00:00
ORD-000582,R007,Blacklisted IP,IP found in blacklist,2027-02-15 16:00:00
ORD-000583,R007,Blacklisted IP,IP found in blacklist,2027-02-15 16:07:00
ORD-000584,R007,Blacklisted IP,IP found in blacklist,2027-02-15 16:14:00
ORD-000585,R007,Blacklisted IP,IP found in blacklist,2027-02-15 16:21:00
ORD-001223,R007,Blacklisted IP,IP found in blacklist,2027-02-16 07:00:00
ORD-001224,R007,Blacklisted IP,IP found in blacklist,2027-02-16 07:07:00
ORD-001225,R007,Blacklisted IP,IP found in blacklist,2027-02-16 07:14:00
ORD-001226,R007,Blacklisted IP,IP found in blacklist,2027-02-16 07:21:00
ORD-007871,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-02-17 10:00:00
ORD-003207,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-19 00:00:00
ORD-003208,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-19 03:00:00
ORD-005783,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-02-19 18:00:00
ORD-001928,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-02-19 19:00:00
ORD-001712,R007,Blacklisted IP,IP found in blacklist,2027-02-20 09:00:00
ORD-001713,R007,Blacklisted IP,IP found in blacklist,2027-02-20 09:08:00
ORD-001714,R007,Blacklisted IP,IP found in blacklist,2027-02-20 09:16:00
ORD-001715,R007,Blacklisted IP,IP found in blacklist,2027-02-20 09:24:00
ORD-001716,R007,Blacklisted IP,IP found in blacklist,2027-02-20 09:32:00
ORD-001717,R007,Blacklisted IP,IP found in blacklist,2027-02-20 09:40:00
ORD-003052,R007,Blacklisted IP,IP found in blacklist,2027-02-20 14:00:00
ORD-003053,R007,Blacklisted IP,IP found in blacklist,2027-02-20 14:07:00
ORD-003054,R007,Blacklisted IP,IP found in blacklist,2027-02-20 14:14:00
ORD-003055,R007,Blacklisted IP,IP found in blacklist,2027-02-20 14:21:00
ORD-002937,R007,Blacklisted IP,IP found in blacklist,2027-02-26 00:00:00
ORD-002938,R007,Blacklisted IP,IP found in blacklist,2027-02-26 00:08:00
ORD-002939,R007,Blacklisted IP,IP found in blacklist,2027-02-26 00:16:00
ORD-002940,R007,Blacklisted IP,IP found in blacklist,2027-02-26 00:24:00
ORD-002941,R007,Blacklisted IP,IP found in blacklist,2027-02-26 00:32:00
ORD-002942,R007,Blacklisted IP,IP found in blacklist,2027-02-26 00:40:00
ORD-002449,R007,Blacklisted IP,IP found in blacklist,2027-02-27 16:00:00
ORD-002450,R007,Blacklisted IP,IP found in blacklist,2027-02-27 16:07:00
ORD-002451,R007,Blacklisted IP,IP found in blacklist,2027-02-27 16:14:00
ORD-002452,R007,Blacklisted IP,IP found in blacklist,2027-02-27 16:21:00
ORD-001302,R007,Blacklisted IP,IP found in blacklist,2027-03-03 03:00:00
ORD-001303,R007,Blacklisted IP,IP found in blacklist,2027-03-03 03:08:00
ORD-001304,R007,Blacklisted IP,IP found in blacklist,2027-03-03 03:16:00
ORD-001305,R007,Blacklisted IP,IP found in blacklist,2027-03-03 03:24:00
ORD-001306,R007,Blacklisted IP,IP found in blacklist,2027-03-03 03:32:00
ORD-001307,R007,Blacklisted IP,IP found in blacklist,2027-03-03 03:40:00
ORD-006048,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-04 13:00:00
ORD-000979,R007,Blacklisted IP,IP found in blacklist,2027-03-06 11:00:00
ORD-000980,R007,Blacklisted IP,IP found in blacklist,2027-03-06 11:08:00
ORD-000981,R007,Blacklisted IP,IP found in blacklist,2027-03-06 11:16:00
ORD-000982,R007,Blacklisted IP,IP found in blacklist,2027-03-06 11:24:00
ORD-000983,R007,Blacklisted IP,IP found in blacklist,2027-03-06 11:32:00
ORD-000984,R007,Blacklisted IP,IP found in blacklist,2027-03-06 11:40:00
ORD-001649,R007,Blacklisted IP,IP found in blacklist,2027-03-06 22:00:00
ORD-001650,R007,Blacklisted IP,IP found in blacklist,2027-03-06 22:07:00
ORD-001651,R007,Blacklisted IP,IP found in blacklist,2027-03-06 22:14:00
ORD-001652,R007,Blacklisted IP,IP found in blacklist,2027-03-06 22:21:00
ORD-004297,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-07 06:00:00
ORD-005984,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-08 08:00:00
ORD-003828,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-09 15:00:00
ORD-002762,R007,Blacklisted IP,IP found in blacklist,2027-03-09 16:00:00
ORD-002763,R007,Blacklisted IP,IP found in blacklist,2027-03-09 16:08:00
ORD-002764,R007,Blacklisted IP,IP found in blacklist,2027-03-09 16:16:00
ORD-002765,R007,Blacklisted IP,IP found in blacklist,2027-03-09 16:24:00
ORD-002766,R007,Blacklisted IP,IP found in blacklist,2027-03-09 16:32:00
ORD-002767,R007,Blacklisted IP,IP found in blacklist,2027-03-09 16:40:00
ORD-000685,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-10 22:00:00
ORD-006680,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-11 16:00:00
ORD-000142,R007,Blacklisted IP,IP found in blacklist,2027-03-11 21:00:00
ORD-000143,R007,Blacklisted IP,IP found in blacklist,2027-03-11 21:08:00
ORD-000144,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-11 21:16:00
ORD-000144,R007,Blacklisted IP,IP found in blacklist,2027-03-11 21:16:00
ORD-000145,R007,Blacklisted IP,IP found in blacklist,2027-03-11 21:24:00
ORD-000146,R007,Blacklisted IP,IP found in blacklist,2027-03-11 21:32:00
ORD-000147,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-11 21:40:00
ORD-000147,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-11 21:40:00
ORD-000147,R007,Blacklisted IP,IP found in blacklist,2027-03-11 21:40:00
ORD-001345,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-12 12:00:00
ORD-002224,R007,Blacklisted IP,IP found in blacklist,2027-03-13 20:00:00
ORD-002225,R007,Blacklisted IP,IP found in blacklist,2027-03-13 20:08:00
ORD-002226,R007,Blacklisted IP,IP found in blacklist,2027-03-13 20:16:00
ORD-002227,R007,Blacklisted IP,IP found in blacklist,2027-03-13 20:24:00
ORD-002228,R007,Blacklisted IP,IP found in blacklist,2027-03-13 20:32:00
ORD-002229,R007,Blacklisted IP,IP found in blacklist,2027-03-13 20:40:00
ORD-006681,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-14 06:00:00
ORD-006491,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-15 04:00:00
ORD-005378,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-15 11:00:00
ORD-003626,R007,Blacklisted IP,IP found in blacklist,2027-03-16 20:00:00
ORD-003627,R007,Blacklisted IP,IP found in blacklist,2027-03-16 20:07:00
ORD-003628,R007,Blacklisted IP,IP found in blacklist,2027-03-16 20:14:00
ORD-003629,R007,Blacklisted IP,IP found in blacklist,2027-03-16 20:21:00
ORD-004043,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-17 01:00:00
ORD-001837,R007,Blacklisted IP,IP found in blacklist,2027-03-18 00:00:00
ORD-001838,R007,Blacklisted IP,IP found in blacklist,2027-03-18 00:08:00
ORD-001839,R007,Blacklisted IP,IP found in blacklist,2027-03-18 00:16:00
ORD-001840,R007,Blacklisted IP,IP found in blacklist,2027-03-18 00:24:00
ORD-001841,R007,Blacklisted IP,IP found in blacklist,2027-03-18 00:32:00
ORD-001842,R007,Blacklisted IP,IP found in blacklist,2027-03-18 00:40:00
ORD-003222,R007,Blacklisted IP,IP found in blacklist,2027-03-18 07:00:00
ORD-003223,R007,Blacklisted IP,IP found in blacklist,2027-03-18 07:08:00
ORD-003224,R007,Blacklisted IP,IP found in blacklist,2027-03-18 07:16:00
ORD-003225,R007,Blacklisted IP,IP found in blacklist,2027-03-18 07:24:00
ORD-003226,R007,Blacklisted IP,IP found in blacklist,2027-03-18 07:32:00
ORD-003227,R007,Blacklisted IP,IP found in blacklist,2027-03-18 07:40:00
ORD-002286,R007,Blacklisted IP,IP found in blacklist,2027-03-18 14:00:00
ORD-002287,R007,Blacklisted IP,IP found in blacklist,2027-03-18 14:08:00
ORD-002288,R007,Blacklisted IP,IP found in blacklist,2027-03-18 14:16:00
ORD-002289,R007,Blacklisted IP,IP found in blacklist,2027-03-18 14:24:00
ORD-002290,R007,Blacklisted IP,IP found in blacklist,2027-03-18 14:32:00
ORD-002291,R007,Blacklisted IP,IP found in blacklist,2027-03-18 14:40:00
ORD-006453,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-20 00:00:00
ORD-004454,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-20 15:00:00
ORD-005006,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-20 21:00:00
ORD-006306,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-21 14:00:00
ORD-006463,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-22 11:00:00
ORD-001624,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-23 12:10:00
ORD-000460,R007,Blacklisted IP,IP found in blacklist,2027-03-23 21:00:00
ORD-000461,R007,Blacklisted IP,IP found in blacklist,2027-03-23 21:08:00
ORD-000462,R007,Blacklisted IP,IP found in blacklist,2027-03-23 21:16:00
ORD-000463,R007,Blacklisted IP,IP found in blacklist,2027-03-23 21:24:00
ORD-000464,R007,Blacklisted IP,IP found in blacklist,2027-03-23 21:32:00
ORD-000465,R007,Blacklisted IP,IP found in blacklist,2027-03-23 21:40:00
ORD-002605,R007,Blacklisted IP,IP found in blacklist,2027-03-23 23:00:00
ORD-002606,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-23 23:08:00
ORD-002606,R007,Blacklisted IP,IP found in blacklist,2027-03-23 23:08:00
ORD-002607,R007,Blacklisted IP,IP found in blacklist,2027-03-23 23:16:00
ORD-002608,R007,Blacklisted IP,IP found in blacklist,2027-03-23 23:24:00
ORD-002609,R007,Blacklisted IP,IP found in blacklist,2027-03-23 23:32:00
ORD-002610,R007,Blacklisted IP,IP found in blacklist,2027-03-23 23:40:00
ORD-001890,R007,Blacklisted IP,IP found in blacklist,2027-03-24 08:00:00
ORD-001891,R007,Blacklisted IP,IP found in blacklist,2027-03-24 08:07:00
ORD-001892,R007,Blacklisted IP,IP found in blacklist,2027-03-24 08:14:00
ORD-001893,R007,Blacklisted IP,IP found in blacklist,2027-03-24 08:21:00
ORD-005066,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-24 22:00:00
ORD-003285,R007,Blacklisted IP,IP found in blacklist,2027-03-26 00:00:00
ORD-003286,R007,Blacklisted IP,IP found in blacklist,2027-03-26 00:07:00
ORD-003287,R007,Blacklisted IP,IP found in blacklist,2027-03-26 00:14:00
ORD-003288,R007,Blacklisted IP,IP found in blacklist,2027-03-26 00:21:00
ORD-000889,R007,Blacklisted IP,IP found in blacklist,2027-03-27 05:00:00
ORD-000890,R007,Blacklisted IP,IP found in blacklist,2027-03-27 05:07:00
ORD-000891,R007,Blacklisted IP,IP found in blacklist,2027-03-27 05:14:00
ORD-000892,R007,Blacklisted IP,IP found in blacklist,2027-03-27 05:21:00
ORD-003646,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-27 11:20:00
ORD-003646,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-27 11:20:00
ORD-006076,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-03-28 01:00:00
ORD-000821,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-29 12:00:00
ORD-002933,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-03-30 00:00:00
ORD-002933,R007,Blacklisted IP,IP found in blacklist,2027-03-30 00:00:00
ORD-002934,R007,Blacklisted IP,IP found in blacklist,2027-03-30 00:07:00
ORD-002935,R007,Blacklisted IP,IP found in blacklist,2027-03-30 00:14:00
ORD-002936,R007,Blacklisted IP,IP found in blacklist,2027-03-30 00:21:00
ORD-003424,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-03-30 02:00:00
ORD-001960,R007,Blacklisted IP,IP found in blacklist,2027-03-30 21:00:00
ORD-001961,R007,Blacklisted IP,IP found in blacklist,2027-03-30 21:08:00
ORD-001962,R007,Blacklisted IP,IP found in blacklist,2027-03-30 21:16:00
ORD-001963,R007,Blacklisted IP,IP found in blacklist,2027-03-30 21:24:00
